Date,Country,Flag,Tier,Location,Company,Job Title,Search Keyword,Job URL,Posted Date,Easy Apply,Remote / Workplace,Match Score,Visa Sponsorship Mentioned,Required Skills,Resume File Path,Applied Status,Notes,Crawl Date,City,City Openings
2026-08-11,France,🇫🇷,2,"St.-Ouen, Île-de-France, France",Inetum,Ingénieur Cloud Security H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4331184932,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,St.-Ouen,6
2026-08-11,France,🇫🇷,2,"Bruyères-le-Châtel, Île-de-France, France",DSI GROUP,Ingénieur Réseaux &amp; Infrastructure H/F,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4451502268,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Bruyères-le-Châtel,6
2026-08-11,France,🇫🇷,2,"St.-Ouen, Île-de-France, France",Inetum,Expert observabilité,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4289273125,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,St.-Ouen,6
2026-08-11,France,🇫🇷,2,"Cesson-Sévigné, Brittany, France",Capgemini,Architecte Cloud Senior - Plateformes Souveraines Défense,Platform Engineer,https://www.linkedin.com/jobs/view/4451570582,2026-08-10,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Cesson-Sévigné,6
2026-08-11,Canada,🇨🇦,1,"Halifax, Nova Scotia, Canada",Kinaxis,"Platform Architect, Core Engine",Cloud Engineer,https://www.linkedin.com/jobs/view/4394949777,2026-08-09,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Halifax,6
2026-08-11,Canada,🇨🇦,1,"Waterloo, Ontario, Canada",Airbus,Sr AI/ML Software Developer,Cloud Engineer,https://www.linkedin.com/jobs/view/4410652341,2026-08-09,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-11,Waterloo,6
2026-08-11,Australia,🇦🇺,1,"New South Wales, Australia",Peoplebank,Windows Server Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4451359968,2026-08-09,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-11,New South Wales,6
2026-08-11,France,🇫🇷,2,"St.-Ouen, Île-de-France, France",Inetum,INGÉNIEUR SYSOPS H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4314801131,2026-08-09,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,St.-Ouen,6
2026-08-11,France,🇫🇷,2,"Cesson-Sévigné, Brittany, France",Capgemini,Ingénieure / Ingénieur DevSecOps Senior - Plateformes Souveraines Défense,Cloud Engineer,https://www.linkedin.com/jobs/view/4252588803,2026-08-09,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-11,Cesson-Sévigné,6
2026-08-09,Canada,🇨🇦,1,"Waterloo, Ontario, Canada",Arctic Wolf,Lead Information Security Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4433400309,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Waterloo,6
2026-08-09,Canada,🇨🇦,1,"Halifax, Nova Scotia, Canada",Affirm,"Manager, Software Engineering (Developer Environments)",Platform Engineer,https://www.linkedin.com/jobs/view/4413853261,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Halifax,6
2026-08-09,France,🇫🇷,2,"St.-Ouen, Île-de-France, France",Inetum,Ingénieur de Production H/F,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4336861163,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-09,St.-Ouen,6
2026-08-09,Netherlands,🇳🇱,1,"Nieuwegein, Utrecht, Netherlands",MK Digital,DevOps Engineer | 32–40 uur,DevOps Engineer,https://www.linkedin.com/jobs/view/4449238945,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-09,Nieuwegein,6
2026-08-09,Netherlands,🇳🇱,1,"Nieuwegein, Utrecht, Netherlands",MK Digital,Cloud Engineer (Medior / Senior) | 32–40 uur,Cloud Engineer,https://www.linkedin.com/jobs/view/4449247798,2026-08-08,No,No,100%,No,,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-09,Nieuwegein,6
2026-08-09,France,🇫🇷,2,"Valbonne, Provence-Alpes-Côte d'Azur, France",Thales,Ingénieur logiciel DevOps F/H,DevOps Engineer,https://www.linkedin.com/jobs/view/4434054149,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-09,Valbonne,6
2026-08-09,France,🇫🇷,2,"Puteaux, Île-de-France, France",Red Hat,Cloud Architect - OpenShift and AI,Cloud Engineer,https://www.linkedin.com/jobs/view/4414486086,2026-08-08,No,No,100%,No,,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-09,Puteaux,6
2026-08-08,France,🇫🇷,2,"St.-Ouen, Île-de-France, France",Inetum,Ingénieur DevOps,DevOps Engineer,https://www.linkedin.com/jobs/view/4448777450,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,St.-Ouen,6
2026-08-08,France,🇫🇷,2,"Cesson-Sévigné, Brittany, France",Capgemini Engineering,Ingénieure / Ingénieur DevOps Sylva,DevOps Engineer,https://www.linkedin.com/jobs/view/4450096907,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Cesson-Sévigné,6
2026-08-08,Australia,🇦🇺,1,"New South Wales, Australia",Optus,Senior Security Platform Engineer - SRE,Cloud Engineer,https://www.linkedin.com/jobs/view/4448714450,2026-08-07,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-08,New South Wales,6
2026-08-08,Australia,🇦🇺,1,"New South Wales, Australia",Optus,Security Platform Engineer - Secrets Management,Cloud Engineer,https://www.linkedin.com/jobs/view/4441946714,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-08,New South Wales,6
2026-08-08,France,🇫🇷,2,"Guyancourt, Île-de-France, France",Tyfali Consulting,Ingénieur Plateforme &amp; Cloud Hybride,Cloud Engineer,https://www.linkedin.com/jobs/view/4448755120,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Guyancourt,6
2026-08-08,France,🇫🇷,2,"Guyancourt, Île-de-France, France",BOUYGUES CONSTRUCTION IT,Ingénieur/e supervision &amp; observabilité  H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4448783916,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Guyancourt,6
2026-08-08,Netherlands,🇳🇱,1,"South Holland, Netherlands",Michael Page,Data Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4450351144,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,South Holland,6
2026-08-08,Netherlands,🇳🇱,1,"Enschede, Overijssel, Netherlands",Just Eat Takeaway.com,Senior Software Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4420163560,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Enschede,6
2026-08-08,Netherlands,🇳🇱,1,"Maastricht, Limburg, Netherlands",University Positions,Cloud DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4448749608,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Maastricht,6
2026-08-08,France,🇫🇷,2,"Villeurbanne, Auvergne-Rhône-Alpes, France",Free-Work,Expert DevOps - SI Energie H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4448798443,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Villeurbanne,6
2026-08-08,France,🇫🇷,2,"Villeurbanne, Auvergne-Rhône-Alpes, France",OPEN,Ingénieur Devops (H/F) .,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4402134666,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Villeurbanne,6
2026-08-08,Portugal,🇵🇹,2,"Moscavide, Lisbon, Portugal",Richemont,Integration Engineer — Omnichannel Order Execution,Platform Engineer,https://www.linkedin.com/jobs/view/4450373083,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_PORTUGAL.docx,No,,2026-08-08,Moscavide,6
2026-08-07,France,🇫🇷,2,"Bruyères-le-Châtel, Île-de-France, France",CEA,Ingénieur(e) supervision des réseaux de surveillance H/F,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449753355,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Bruyères-le-Châtel,6
2026-08-07,France,🇫🇷,2,"Annecy, Auvergne-Rhône-Alpes, France",Salomon,Chef d'Equipe Informatique - E-commerce - Plateforme H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4450224347,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Annecy,6
2026-08-07,Netherlands,🇳🇱,1,"Enschede, Overijssel, Netherlands",University of Twente,DevOps Engineer Dynamics CRM Medior-Senior,Platform Engineer,https://www.linkedin.com/jobs/view/4441512502,2026-08-06,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Enschede,6
2026-08-07,France,🇫🇷,2,"Nice, Provence-Alpes-Côte d'Azur, France",Klanik,Ingénieur IA (H/F),DevOps Engineer,https://www.linkedin.com/jobs/view/4449764728,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nice,6
2026-08-07,France,🇫🇷,2,"Puteaux, Île-de-France, France",Generix,Alternant(e) Platform Engineering DevOps (Kubernetes &amp; OpenShift),DevOps Engineer,https://www.linkedin.com/jobs/view/4450286373,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Puteaux,6
2026-08-07,France,🇫🇷,2,"Puteaux, Île-de-France, France",Red Hat,OpenStack Consultant,DevOps Engineer,https://www.linkedin.com/jobs/view/4413197573,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Puteaux,6
2026-08-07,France,🇫🇷,2,"Valbonne, Provence-Alpes-Côte d'Azur, France",Innova Solutions,Ingénieur(e) IA générative,Platform Engineer,https://www.linkedin.com/jobs/view/4448434538,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Valbonne,6
2026-08-07,Netherlands,🇳🇱,1,"Maastricht, Limburg, Netherlands",EUROCONTROL,IT Platform Architect,Cloud Engineer,https://www.linkedin.com/jobs/view/4450254139,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Maastricht,6
2026-08-07,Netherlands,🇳🇱,1,"Hoorn, North Holland, Netherlands",Jobster,Senior Beheerder DataCenter Container Platform - Jobbird.com,Cloud Engineer,https://www.linkedin.com/jobs/view/4449399793,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Hoorn,6
2026-08-07,Netherlands,🇳🇱,1,"Hoorn, North Holland, Netherlands",Jobster,Engineer niveau 3 - Jobbird.com,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449733353,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Hoorn,6
2026-08-07,Netherlands,🇳🇱,1,"Hoorn, North Holland, Netherlands",Jobster,Engineer C4I - Jobbird.com,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449726508,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Hoorn,6
2026-08-07,Netherlands,🇳🇱,1,"Groenlo, Gelderland, Netherlands",Nedap,Database Platform Engineer      .,Platform Engineer,https://www.linkedin.com/jobs/view/4444462624,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Groenlo,6
2026-08-07,Sweden,🇸🇪,1,"Lund, Skåne County, Sweden",Saab,Reliability Engineer/Maintenance Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4441406144,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-07,Lund,6
2026-08-07,France,🇫🇷,2,"Issy-les-Moulineaux, Île-de-France, France",Niji,Tech Lead Senior - Expert KAFKA - F/H,Cloud Engineer,https://www.linkedin.com/jobs/view/4410341037,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Issy-les-Moulineaux,6
2026-08-07,France,🇫🇷,2,"Issy-les-Moulineaux, Île-de-France, France",Niji,Architecte Technique expérimenté - F/H,Cloud Engineer,https://www.linkedin.com/jobs/view/4147198973,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Issy-les-Moulineaux,6
2026-08-07,France,🇫🇷,2,"Issy-les-Moulineaux, Île-de-France, France",Edenred,SALESFORCE OPS (SRE AND INCIDENTS) MANAGER,Cloud Engineer,https://www.linkedin.com/jobs/view/4449777155,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Issy-les-Moulineaux,6
2026-08-07,France,🇫🇷,2,"Issy-les-Moulineaux, Île-de-France, France",CNP Assurances,INGENIEUR CLOUD AZURE K8S H/F,Platform Engineer,https://www.linkedin.com/jobs/view/4366792878,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Issy-les-Moulineaux,6
2026-08-07,Poland,🇵🇱,2,"Mazowieckie, Poland",All European Careers,Senior Azure Cloud Engineer - Relocation to Strasbourg,DevOps Engineer,https://www.linkedin.com/jobs/view/4449767803,2026-08-06,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_POLAND.docx,No,,2026-08-07,Mazowieckie,6
2026-08-06,France,🇫🇷,2,"Cesson-Sévigné, Brittany, France",Capgemini,Architecte Cloud Senior,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4219062483,2026-08-05,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Cesson-Sévigné,6
2026-08-06,Australia,🇦🇺,1,"Millers Point, New South Wales, Australia",Darumatic Cloud Native,Senior DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4447363413,2026-08-05,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,2026-08-06,Millers Point,6
2026-08-06,France,🇫🇷,2,"Annecy, Auvergne-Rhône-Alpes, France",Darwin Partners,LLMOps &amp; Observability Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4449463310,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Annecy,6
2026-08-06,France,🇫🇷,2,"Puteaux, Île-de-France, France",SACEM,Responsable System Team,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449456267,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Puteaux,6
2026-08-06,France,🇫🇷,2,"Issy-les-Moulineaux, Île-de-France, France",Capgemini,Ingénieure / Ingénieur de production Devops,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449642682,2026-08-05,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Issy-les-Moulineaux,6
2026-08-06,Netherlands,🇳🇱,1,"Groenlo, Gelderland, Netherlands",Nedap Beveiligingstechniek B.V.,Site Reliability Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4447384820,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Groenlo,6
2026-08-06,Netherlands,🇳🇱,1,"Groenlo, Gelderland, Netherlands",Nedap Beveiligingstechniek B.V.,Platform Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4447398309,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Groenlo,6
2026-08-06,Netherlands,🇳🇱,1,"Groenlo, Gelderland, Netherlands",Nedap Beveiligingstechniek B.V.,Database Platform Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4448002136,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Groenlo,6
2026-08-06,Sweden,🇸🇪,1,"Lund, Skåne County, Sweden",NORDSAI AB,Backend Systems Engineer (Rust/Go),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448967789,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_SWEDEN.docx,No,,2026-08-06,Lund,6
2026-08-06,Netherlands,🇳🇱,1,"Groenlo, Gelderland, Netherlands",Nedap Beveiligingstechniek B.V.,Data Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4448000168,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Groenlo,6
2026-08-06,Netherlands,🇳🇱,1,"Groenlo, Gelderland, Netherlands",Nedap Beveiligingstechniek B.V.,Ruby Developer,Platform Engineer,https://www.linkedin.com/jobs/view/4447393645,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Groenlo,6
2026-08-06,France,🇫🇷,2,"Ollioules, Provence-Alpes-Côte d'Azur, France",NAVAL GROUP,CDI- DevSecOps Engineer - H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4431227078,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Ollioules,6
2026-08-04,Australia,🇦🇺,1,"New South Wales, Australia",Optus,Senior Security Platform Engineer - SIEM and SOAR,Platform Engineer,https://www.linkedin.com/jobs/view/4437753543,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,,New South Wales,6
2026-08-04,France,🇫🇷,2,"Cesson-Sévigné, Brittany, France",Capgemini,Lead Tech SRE,DevOps Engineer,https://www.linkedin.com/jobs/view/4432409140,Unknown,No,On-site / Hybrid,100%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Cesson-Sévigné,6
2026-08-04,France,🇫🇷,2,"Guyancourt, Île-de-France, France",asmodee,Développeur DevOps F/H,DevOps Engineer,https://www.linkedin.com/jobs/view/4447976662,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Guyancourt,6
2026-08-04,France,🇫🇷,2,"Guyancourt, Île-de-France, France",BOUYGUES CONSTRUCTION IT,Lead Tech AI Engineer - Plateforme &amp; Applicatif Full-Stack (Java / React)  H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4446746223,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Guyancourt,6
2026-08-04,France,🇫🇷,2,"Bruyères-le-Châtel, Île-de-France, France",CEA,Ingénieur(e) / DevOps services HPC H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4380437708,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Bruyères-le-Châtel,6
2026-08-04,France,🇫🇷,2,"Bruyères-le-Châtel, Île-de-France, France",CEA,Ingénieur(e)- Chercheur(se) Maillage Visualisation HPC H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4399153549,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Bruyères-le-Châtel,6
2026-08-04,France,🇫🇷,2,"Bruyères-le-Châtel, Île-de-France, France",CEA,Ingénieur(e)- Chercheur(se) Base de constantes HPC H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4399142659,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Bruyères-le-Châtel,6
2026-08-04,Australia,🇦🇺,1,"Millers Point, New South Wales, Australia",CORTO,Senior Software Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4446272760,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,,Millers Point,6
2026-08-04,Australia,🇦🇺,1,"Millers Point, New South Wales, Australia",randstad digital australia,AI Engineer - Backend Systems,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4446733663,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_AUSTRALIA.docx,No,,,Millers Point,6
2026-08-04,Netherlands,🇳🇱,1,"Nieuwegein, Utrecht, Netherlands",ACC ICT,DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4443287041,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Nieuwegein,6
2026-08-04,Netherlands,🇳🇱,1,"Nieuwegein, Utrecht, Netherlands",All About Work,DevOps Engineer met Elasticsearch specialisatie,DevOps Engineer,https://www.linkedin.com/jobs/view/4444180069,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Nieuwegein,6
2026-08-04,Netherlands,🇳🇱,1,"Nieuwegein, Utrecht, Netherlands",Jobster,Software Engineer Siemens Procesindustrie | Nieuwegein | €2.885–€5.250 - Synsel Techniek,Cloud Engineer,https://www.linkedin.com/jobs/view/4448258255,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Nieuwegein,6
2026-08-04,France,🇫🇷,2,"Annecy, Auvergne-Rhône-Alpes, France",Fusalp,ALTERNANCE - DEVELOPPEUR(SE) IT (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4443262397,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Annecy,6
2026-08-04,France,🇫🇷,2,"Annecy, Auvergne-Rhône-Alpes, France",AEROCONTACT,Contrôleur(se) non destructif (CND) en ressuage (H/F) - GROUPE MECACHROME,Cloud Engineer,https://www.linkedin.com/jobs/view/4443363487,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Annecy,6
2026-08-04,Netherlands,🇳🇱,1,"Enschede, Overijssel, Netherlands",Interstellar,DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4386776022,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Enschede,6
2026-08-04,Netherlands,🇳🇱,1,"Enschede, Overijssel, Netherlands",Jobster,Software Engineer SCADA Procesindustrie | Enschede | €2.900–€4.320 - Synsel Techniek,Cloud Engineer,https://www.linkedin.com/jobs/view/4448211424,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Enschede,6
2026-08-04,Netherlands,🇳🇱,1,"Enschede, Overijssel, Netherlands",Jobster,Software Engineer Siemens Machinebouw | Enschede | €2.900–€5.660 - Synsel Techniek,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448244989,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Enschede,6
